date,industry,subindustry,type_of_product,generic_product_type,product,price_sar,company,source,url,unit_of_measurement,total_quantity,price_per_item
9/15/2025,Home,Home,H8-Disinfectant wipes,Cleaning wet wipes,"Care 100% Natural Disinfecting Antibacterial Wipes, 40 Sheets",39.37,Care,amazon,https://www.amazon.sa/-/en/Care-Natural-Disinfecting-Antibacterial-Sheets/dp/B08CH96N8X/ref=sr_1_40?dib=eyJ2IjoiMSJ9.HGJHomU0lko92bLRaMrdsyOaq8hE4GwxKBjw2cZRiA6bCrQcDzD6EnNma8ir1-MzIsZKRvkM_xGB2pnPhtl7jgBXDfK7Ako5J_7I2F2jK0pcEJKmel4B9MUU1s0owpzxojf_iWz_EW3aDMqHF2P1tTGugqyvtnnHmc1-oD8zBjDkZNqDzTaSmNPJYKGN8AdGvzV-hgGkN5b9xWuZfL_buuM4hrO0xJi6bzB0jGPg48y_qNeTITqhibTRXsRz9RfFqHbxWe9GsuIWCUWFDKmIs4b0UtJFUkOB4VwIkg-vPQU.8CjxPHCWUuHgGL2xtGhdNOgN0VMtlmQ3vYLugvPsJDs&dib_tag=se&keywords=disinfectant+wipes&qid=1757968934&sr=8-40,units,40.0,0.98425
9/15/2025,Home,Home,H8-Disinfectant wipes,Cleaning wet wipes,Hipo Cleaner and Disinfectant Multi-Surface Wet Wipes 15-Pieces,17.25,Hipo,amazon,https://www.amazon.sa/-/en/Hipo-Cleaner-Disinfectant-Multi-Surface-15-Pieces/dp/B0F9WPNZR1/ref=sr_1_42?dib=eyJ2IjoiMSJ9.HGJHomU0lko92bLRaMrdsyOaq8hE4GwxKBjw2cZRiA6bCrQcDzD6EnNma8ir1-MzIsZKRvkM_xGB2pnPhtl7jgBXDfK7Ako5J_7I2F2jK0pcEJKmel4B9MUU1s0owpzxojf_iWz_EW3aDMqHF2P1tTGugqyvtnnHmc1-oD8zBjDkZNqDzTaSmNPJYKGN8AdGvzV-hgGkN5b9xWuZfL_buuM4hrO0xJi6bzB0jGPg48y_qNeTITqhibTRXsRz9RfFqHbxWe9GsuIWCUWFDKmIs4b0UtJFUkOB4VwIkg-vPQU.8CjxPHCWUuHgGL2xtGhdNOgN0VMtlmQ3vYLugvPsJDs&dib_tag=se&keywords=disinfectant+wipes&qid=1757968934&sr=8-42,units,15.0,1.15
9/15/2025,Home,Home,H8-Disinfectant wipes,Cleaning wet wipes,"Lysol Disinfectant Wipes, Multi-Surface Antibacterial Cleaning Wipes, For Disinfecting and Cleaning, Lemon and Lime Blossom, 80 Count (Pack of 4)(Packaging may vary)",204.74,Lysol,amazon,https://www.amazon.sa/-/en/Lysol-Disinfectant-Multi-Surface-Antibacterial-Disinfecting/dp/B00Q70RCW6/ref=sr_1_43?dib=eyJ2IjoiMSJ9.HGJHomU0lko92bLRaMrdsyOaq8hE4GwxKBjw2cZRiA6bCrQcDzD6EnNma8ir1-MzIsZKRvkM_xGB2pnPhtl7jgBXDfK7Ako5J_7I2F2jK0pcEJKmel4B9MUU1s0owpzxojf_iWz_EW3aDMqHF2P1tTGugqyvtnnHmc1-oD8zBjDkZNqDzTaSmNPJYKGN8AdGvzV-hgGkN5b9xWuZfL_buuM4hrO0xJi6bzB0jGPg48y_qNeTITqhibTRXsRz9RfFqHbxWe9GsuIWCUWFDKmIs4b0UtJFUkOB4VwIkg-vPQU.8CjxPHCWUuHgGL2xtGhdNOgN0VMtlmQ3vYLugvPsJDs&dib_tag=se&keywords=disinfectant+wipes&qid=1757968934&sr=8-43,units,320.0,0.6398125
9/15/2025,Home,Home,H8-Disinfectant wipes,Cleaning wet wipes,"Lysol Disinfecting Wipes, Early Morning Breeze, 80ct,Packaging May Vary",82.0,Lysol,amazon,https://www.amazon.sa/-/en/Lysol-Disinfecting-Morning-Breeze-Packaging/dp/B00FLFILLE/ref=sr_1_44?dib=eyJ2IjoiMSJ9.HGJHomU0lko92bLRaMrdsyOaq8hE4GwxKBjw2cZRiA6bCrQcDzD6EnNma8ir1-MzIsZKRvkM_xGB2pnPhtl7jgBXDfK7Ako5J_7I2F2jK0pcEJKmel4B9MUU1s0owpzxojf_iWz_EW3aDMqHF2P1tTGugqyvtnnHmc1-oD8zBjDkZNqDzTaSmNPJYKGN8AdGvzV-hgGkN5b9xWuZfL_buuM4hrO0xJi6bzB0jGPg48y_qNeTITqhibTRXsRz9RfFqHbxWe9GsuIWCUWFDKmIs4b0UtJFUkOB4VwIkg-vPQU.8CjxPHCWUuHgGL2xtGhdNOgN0VMtlmQ3vYLugvPsJDs&dib_tag=se&keywords=disinfectant+wipes&qid=1757968934&sr=8-44,units,80.0,1.025
9/15/2025,Home,Home,H8-Disinfectant wipes,Cleaning wet wipes,Clinell Universal Cleaning and Surface Disinfection Wipes - 6 Pack of 200 Wipes…,366.75,Clinell,amazon,https://www.amazon.sa/-/en/Clinell-Universal-Cleaning-Surface-Disinfection/dp/B08ZJP1Y6V/ref=sr_1_45?dib=eyJ2IjoiMSJ9.HGJHomU0lko92bLRaMrdsyOaq8hE4GwxKBjw2cZRiA6bCrQcDzD6EnNma8ir1-MzIsZKRvkM_xGB2pnPhtl7jgBXDfK7Ako5J_7I2F2jK0pcEJKmel4B9MUU1s0owpzxojf_iWz_EW3aDMqHF2P1tTGugqyvtnnHmc1-oD8zBjDkZNqDzTaSmNPJYKGN8AdGvzV-hgGkN5b9xWuZfL_buuM4hrO0xJi6bzB0jGPg48y_qNeTITqhibTRXsRz9RfFqHbxWe9GsuIWCUWFDKmIs4b0UtJFUkOB4VwIkg-vPQU.8CjxPHCWUuHgGL2xtGhdNOgN0VMtlmQ3vYLugvPsJDs&dib_tag=se&keywords=disinfectant+wipes&qid=1757968934&sr=8-45,units,1200.0,0.305625
9/15/2025,Home,Home,H8-Disinfectant wipes,Cleaning wet wipes,"Lemon-Scent Kitchen Wipes - 01 Packet 80 sheets | Cleans and Disinfects Home & Kitchen Surfaces | home, kitchen, bathroom, office, or classroom;",38.64,Generic,amazon,https://www.amazon.sa/-/en/Lemon-Scent-Kitchen-Wipes-Disinfects-classroom/dp/B0F7GDXJH8/ref=sr_1_47?dib=eyJ2IjoiMSJ9.HGJHomU0lko92bLRaMrdsyOaq8hE4GwxKBjw2cZRiA6bCrQcDzD6EnNma8ir1-MzIsZKRvkM_xGB2pnPhtl7jgBXDfK7Ako5J_7I2F2jK0pcEJKmel4B9MUU1s0owpzxojf_iWz_EW3aDMqHF2P1tTGugqyvtnnHmc1-oD8zBjDkZNqDzTaSmNPJYKGN8AdGvzV-hgGkN5b9xWuZfL_buuM4hrO0xJi6bzB0jGPg48y_qNeTITqhibTRXsRz9RfFqHbxWe9GsuIWCUWFDKmIs4b0UtJFUkOB4VwIkg-vPQU.8CjxPHCWUuHgGL2xtGhdNOgN0VMtlmQ3vYLugvPsJDs&dib_tag=se&keywords=disinfectant+wipes&qid=1757968934&sr=8-47,units,80.0,0.483
9/15/2025,Home,Home,H8-Disinfectant wipes,Cleaning wet wipes,Lysol 35-Piece Lemon and Lime Blossom Scent Multi-Surface Disinfectant Wipes 232g,203.45,Lysol,amazon,https://www.amazon.sa/-/en/Lysol-35-Piece-Blossom-Multi-Surface-Disinfectant/dp/B00LB4DDQW/ref=sr_1_48?dib=eyJ2IjoiMSJ9.HGJHomU0lko92bLRaMrdsyOaq8hE4GwxKBjw2cZRiA6bCrQcDzD6EnNma8ir1-MzIsZKRvkM_xGB2pnPhtl7jgBXDfK7Ako5J_7I2F2jK0pcEJKmel4B9MUU1s0owpzxojf_iWz_EW3aDMqHF2P1tTGugqyvtnnHmc1-oD8zBjDkZNqDzTaSmNPJYKGN8AdGvzV-hgGkN5b9xWuZfL_buuM4hrO0xJi6bzB0jGPg48y_qNeTITqhibTRXsRz9RfFqHbxWe9GsuIWCUWFDKmIs4b0UtJFUkOB4VwIkg-vPQU.8CjxPHCWUuHgGL2xtGhdNOgN0VMtlmQ3vYLugvPsJDs&dib_tag=se&keywords=disinfectant+wipes&qid=1757968934&sr=8-48,units,35.0,5.812857142857142
9/15/2025,Home,Home,H8-Disinfectant wipes,Cleaning wet wipes,"Lysol Disinfecting Wipes, Lemon and Lime Blossom (80ct)",100.96,Lysol,amazon,https://www.amazon.sa/-/en/Lysol-Disinfecting-Wipes-Lemon-Blossom/dp/B0002LCZ6O/ref=sr_1_49?dib=eyJ2IjoiMSJ9.HGJHomU0lko92bLRaMrdsyOaq8hE4GwxKBjw2cZRiA6bCrQcDzD6EnNma8ir1-MzIsZKRvkM_xGB2pnPhtl7jgBXDfK7Ako5J_7I2F2jK0pcEJKmel4B9MUU1s0owpzxojf_iWz_EW3aDMqHF2P1tTGugqyvtnnHmc1-oD8zBjDkZNqDzTaSmNPJYKGN8AdGvzV-hgGkN5b9xWuZfL_buuM4hrO0xJi6bzB0jGPg48y_qNeTITqhibTRXsRz9RfFqHbxWe9GsuIWCUWFDKmIs4b0UtJFUkOB4VwIkg-vPQU.8CjxPHCWUuHgGL2xtGhdNOgN0VMtlmQ3vYLugvPsJDs&dib_tag=se&keywords=disinfectant+wipes&qid=1757968934&sr=8-49,units,80.0,1.262
9/15/2025,Home,Home,H8-Disinfectant wipes,Cleaning wet wipes,V Care All Purpose Anti Bacterial Wipes - 48'S | Kills 99.9% Of Germs | Cleans And Disinfects Surfaces | Multipurpose And Versatile | (Pack Of 3),117.8,V Care,amazon,https://www.amazon.sa/-/en/Care-Purpose-Anti-Bacterial-Wipes/dp/B08SS3VW4T/ref=sr_1_50?dib=eyJ2IjoiMSJ9.HGJHomU0lko92bLRaMrdsyOaq8hE4GwxKBjw2cZRiA6bCrQcDzD6EnNma8ir1-MzIsZKRvkM_xGB2pnPhtl7jgBXDfK7Ako5J_7I2F2jK0pcEJKmel4B9MUU1s0owpzxojf_iWz_EW3aDMqHF2P1tTGugqyvtnnHmc1-oD8zBjDkZNqDzTaSmNPJYKGN8AdGvzV-hgGkN5b9xWuZfL_buuM4hrO0xJi6bzB0jGPg48y_qNeTITqhibTRXsRz9RfFqHbxWe9GsuIWCUWFDKmIs4b0UtJFUkOB4VwIkg-vPQU.8CjxPHCWUuHgGL2xtGhdNOgN0VMtlmQ3vYLugvPsJDs&dib_tag=se&keywords=disinfectant+wipes&qid=1757968934&sr=8-50,units,144.0,0.8180555555555555
9/15/2025,Home,Home,H8-Disinfectant wipes,Cleaning wet wipes,NRS Healthcare Clinell Antibacterial Hygiene Wipes x 200 Pack,95.79,NRS Healthcare,amazon,https://www.amazon.sa/-/en/NRS-Healthcare-Clinell-Antibacterial-Hygiene/dp/B006B8C6SE/ref=sr_1_52?dib=eyJ2IjoiMSJ9.HGJHomU0lko92bLRaMrdsyOaq8hE4GwxKBjw2cZRiA6bCrQcDzD6EnNma8ir1-MzIsZKRvkM_xGB2pnPhtl7jgBXDfK7Ako5J_7I2F2jK0pcEJKmel4B9MUU1s0owpzxojf_iWz_EW3aDMqHF2P1tTGugqyvtnnHmc1-oD8zBjDkZNqDzTaSmNPJYKGN8AdGvzV-hgGkN5b9xWuZfL_buuM4hrO0xJi6bzB0jGPg48y_qNeTITqhibTRXsRz9RfFqHbxWe9GsuIWCUWFDKmIs4b0UtJFUkOB4VwIkg-vPQU.8CjxPHCWUuHgGL2xtGhdNOgN0VMtlmQ3vYLugvPsJDs&dib_tag=se&keywords=disinfectant+wipes&qid=1757968934&sr=8-52,units,200.0,0.47895000000000004
9/15/2025,Automotive,Automotive,C4-Car surface disinfectant wet rags,Cleaning wet wipes,ARW Car Cleaning and Polishing Wet Wipes with Lavender Scent Alcohol Free 3x60 (180 Wipes),19.95,ARW,amazon,https://www.amazon.sa/-/en/ARW-Cleaning-Polishing-Lavender-Alcohol/dp/B0D9SF71J5/ref=sr_1_2?dib=eyJ2IjoiMSJ9.Fr7Y60w1ToyyPL416-Me2s4zX_Jgjrzcm57MdVKPwi-OahB7N6RkwSLHBJJzVkzmujGTAGZ8yL63hBvnWxN85ERaHtKeKSbhSPQatf2OHOjzdi-bsy1wbFTfPfCY8l3no8LKp_u7izIqoeFu5iNPRRych-bg9hk2EQD-PeZjovHMWGUXAYyizJeN5Xmv0NeeUMS_26pJxBR_0gUMzMH1vZ5uQ1zPUoYGRZ4yAdl7HmTSD8cTlJFTp8uCb6efSnJkuQmW9lqzhBecQKwOzToFD6OrHOwVlj1qEYJDE8nk4Ak.v2CZKtAJOmnTbraNU8BnffvFtVw_gmOTZsrCFbdShUk&dib_tag=se&keywords=car+surface+disinfectant+wet+rags&qid=1757969624&sr=8-2,units,180.0,0.11083333333333333
9/15/2025,Automotive,Automotive,C4-Car surface disinfectant wet rags,Cleaning wet wipes,"Armor All Disinfectant Wipes , Disinfecting Car Cleaning Wipes, 50 Count Each, Pack of 2",54.53,Armor All,amazon,https://www.amazon.sa/-/en/Armor-All-Disinfectant-Disinfecting-Cleaning/dp/B07MMJ28YM/ref=sr_1_5?dib=eyJ2IjoiMSJ9.Fr7Y60w1ToyyPL416-Me2s4zX_Jgjrzcm57MdVKPwi-OahB7N6RkwSLHBJJzVkzmujGTAGZ8yL63hBvnWxN85ERaHtKeKSbhSPQatf2OHOjzdi-bsy1wbFTfPfCY8l3no8LKp_u7izIqoeFu5iNPRRych-bg9hk2EQD-PeZjovHMWGUXAYyizJeN5Xmv0NeeUMS_26pJxBR_0gUMzMH1vZ5uQ1zPUoYGRZ4yAdl7HmTSD8cTlJFTp8uCb6efSnJkuQmW9lqzhBecQKwOzToFD6OrHOwVlj1qEYJDE8nk4Ak.v2CZKtAJOmnTbraNU8BnffvFtVw_gmOTZsrCFbdShUk&dib_tag=se&keywords=car+surface+disinfectant+wet+rags&qid=1757969624&sr=8-5,units,100.0,0.5453
9/15/2025,Automotive,Automotive,C4-Car surface disinfectant wet rags,Cleaning wet wipes,"Armor All Car Disinfectant Wipes, Car Cleaning Wipes for Cars, Trucks, Motorcycles, 30 Wipes Each, 3 Pack",171.21,Armor All,amazon,https://www.amazon.sa/-/en/Armor-All-Disinfectant-Cleaning-Motorcycles/dp/B092XC6LZ9/ref=sr_1_6?dib=eyJ2IjoiMSJ9.Fr7Y60w1ToyyPL416-Me2s4zX_Jgjrzcm57MdVKPwi-OahB7N6RkwSLHBJJzVkzmujGTAGZ8yL63hBvnWxN85ERaHtKeKSbhSPQatf2OHOjzdi-bsy1wbFTfPfCY8l3no8LKp_u7izIqoeFu5iNPRRych-bg9hk2EQD-PeZjovHMWGUXAYyizJeN5Xmv0NeeUMS_26pJxBR_0gUMzMH1vZ5uQ1zPUoYGRZ4yAdl7HmTSD8cTlJFTp8uCb6efSnJkuQmW9lqzhBecQKwOzToFD6OrHOwVlj1qEYJDE8nk4Ak.v2CZKtAJOmnTbraNU8BnffvFtVw_gmOTZsrCFbdShUk&dib_tag=se&keywords=car+surface+disinfectant+wet+rags&qid=1757969624&sr=8-6,units,90.0,1.9023333333333334
9/15/2025,Automotive,Automotive,C4-Car surface disinfectant wet rags,Cleaning wet wipes,Armor All 10831 Orange Cleaning Wipe - 25 Sheets,48.1,Armor All,amazon,https://www.amazon.sa/-/en/Armor-All-10831-Orange-Cleaning/dp/B0006Z9SQG/ref=sr_1_39?dib=eyJ2IjoiMSJ9.Fr7Y60w1ToyyPL416-Me2s4zX_Jgjrzcm57MdVKPwi-OahB7N6RkwSLHBJJzVkzmujGTAGZ8yL63hBvnWxN85ERaHtKeKSbhSPQatf2OHOjzdi-bsy1wbFTfPfCY8l3no8LKp_u7izIqoeFu5iNPRRych-bg9hk2EQD-PeZjovHMWGUXAYyizJeN5Xmv0NeeUMS_26pJxBR_0gUMzMH1vZ5uQ1zPUoYGRZ4yAdl7HmTSD8cTlJFTp8uCb6efSnJkuQmW9lqzhBecQKwOzToFD6OrHOwVlj1qEYJDE8nk4Ak.v2CZKtAJOmnTbraNU8BnffvFtVw_gmOTZsrCFbdShUk&dib_tag=se&keywords=car+surface+disinfectant+wet+rags&qid=1757969624&sr=8-39,units,25.0,1.9240000000000002
9/14/2025,Automotive,Automotive,C7-Microfiber for vehicle cleaning,Microfiber,"ShowTop Car Drying Towel, Free Microfiber Cleaning Cloth,Premium Professional Soft Microfiber,Super Absorbent Detailing ,40x30cm -3 Pack , Assorted Colors",11.85,ShowTop,amazon,https://www.amazon.sa/-/en/ShowTop-Microfiber-Professional-Absorbent-Detailing/dp/B08GS6N8MF/ref=sr_1_5?dib=eyJ2IjoiMSJ9.dummBO0rloAhLj-u257R9Jd0hu0qf22xWKldcDANcocJdHdgaXFEHvwWLWXB_alyVIi7h9dnxqW4hnd3HcNyui1SWTzcmQnP1pzTJdORmILxhVc2OST1zciG9BQvkGKA_dpr-XuGW42HbsU0ae2a98MhMtmvwkwJ-2NNcATppowSXVcL41N5yjHVdcmmOoMnkDmstZvAmecMmkJdlWzSKs0qhX5U2zUZRZhn1B8Cj8dLlkl1-LfhU7x4kzhnI5kdAihzX9J9NaXxKlCmEPw4Q_fq_IiWDpsJ8Bd5EJC34zg.3FIzAD-FbUkKGssEcOZNgDJb9OXv2Q5a2Lfta_c2r4Q&dib_tag=se&keywords=microfiber+for+vehicle+cleaning&qid=1757877462&sr=8-5,units,3.0,3.9499999999999997
9/14/2025,Automotive,Automotive,C7-Microfiber for vehicle cleaning,Microfiber,"SHOWAY 3 Pieces Microfiber Car Drying Towel for Car Cleaning and Detailing, Double Sided, Extra Thick Plush Towel Lint Super Absorbent Detailing, Windows/Screen/Kitchen, Assorted Color",10.5,Showay,amazon,https://www.amazon.sa/-/en/Microfiber-Cleaning-Detailing-Absorbent-Assorted/dp/B096CMV267/ref=sr_1_7?dib=eyJ2IjoiMSJ9.dummBO0rloAhLj-u257R9Jd0hu0qf22xWKldcDANcocJdHdgaXFEHvwWLWXB_alyVIi7h9dnxqW4hnd3HcNyui1SWTzcmQnP1pzTJdORmILxhVc2OST1zciG9BQvkGKA_dpr-XuGW42HbsU0ae2a98MhMtmvwkwJ-2NNcATppowSXVcL41N5yjHVdcmmOoMnkDmstZvAmecMmkJdlWzSKs0qhX5U2zUZRZhn1B8Cj8dLlkl1-LfhU7x4kzhnI5kdAihzX9J9NaXxKlCmEPw4Q_fq_IiWDpsJ8Bd5EJC34zg.3FIzAD-FbUkKGssEcOZNgDJb9OXv2Q5a2Lfta_c2r4Q&dib_tag=se&keywords=microfiber+for+vehicle+cleaning&qid=1757877462&sr=8-7,units,3.0,3.5
9/14/2025,Automotive,Automotive,C7-Microfiber for vehicle cleaning,Microfiber,Coralblue-Car Towel Microfiber Cleaning Cloth Pack of 4 with Washing Sponge Multipurpose Car Towels or Microfiber Drying Towel for Washing Drying Dusting and Cleaning (40 x 40 cm),32.88,Coralblue,amazon,https://www.amazon.sa/-/en/Coralblue-Car-Microfiber-Cleaning-Washing-Multipurpose/dp/B09WPKBWW2/ref=sr_1_8?dib=eyJ2IjoiMSJ9.dummBO0rloAhLj-u257R9Jd0hu0qf22xWKldcDANcocJdHdgaXFEHvwWLWXB_alyVIi7h9dnxqW4hnd3HcNyui1SWTzcmQnP1pzTJdORmILxhVc2OST1zciG9BQvkGKA_dpr-XuGW42HbsU0ae2a98MhMtmvwkwJ-2NNcATppowSXVcL41N5yjHVdcmmOoMnkDmstZvAmecMmkJdlWzSKs0qhX5U2zUZRZhn1B8Cj8dLlkl1-LfhU7x4kzhnI5kdAihzX9J9NaXxKlCmEPw4Q_fq_IiWDpsJ8Bd5EJC34zg.3FIzAD-FbUkKGssEcOZNgDJb9OXv2Q5a2Lfta_c2r4Q&dib_tag=se&keywords=microfiber+for+vehicle+cleaning&qid=1757877462&sr=8-8,units,4.0,8.22
9/14/2025,Automotive,Automotive,C7-Microfiber for vehicle cleaning,Microfiber,"HPUNDY Microfiber Cleaning Cloth for Car,800GSM Thick Micro Fiber Towel Dish Cloths Cleaning Rags for Washing Dishes 12"" x 16"",Car Glass Drying Towels Detailing(3Pack)",14.99,HPUNDY,amazon,https://www.amazon.sa/-/en/HPUNDY-Microfiber-Cleaning-Washing-Detailing/dp/B0F9PBHJ62/ref=sr_1_11?dib=eyJ2IjoiMSJ9.dummBO0rloAhLj-u257R9Jd0hu0qf22xWKldcDANcocJdHdgaXFEHvwWLWXB_alyVIi7h9dnxqW4hnd3HcNyui1SWTzcmQnP1pzTJdORmILxhVc2OST1zciG9BQvkGKA_dpr-XuGW42HbsU0ae2a98MhMtmvwkwJ-2NNcATppowSXVcL41N5yjHVdcmmOoMnkDmstZvAmecMmkJdlWzSKs0qhX5U2zUZRZhn1B8Cj8dLlkl1-LfhU7x4kzhnI5kdAihzX9J9NaXxKlCmEPw4Q_fq_IiWDpsJ8Bd5EJC34zg.3FIzAD-FbUkKGssEcOZNgDJb9OXv2Q5a2Lfta_c2r4Q&dib_tag=se&keywords=microfiber+for+vehicle+cleaning&qid=1757877462&sr=8-11,units,3.0,4.996666666666667
9/14/2025,Automotive,Automotive,C7-Microfiber for vehicle cleaning,Microfiber,"Microfiber Towels for Cars,4Pcs Car Microfiber Towel, Car Microfiber Cleaning Cloth, Double Sided Coral Fleece Cleaning Towels, Plush Microfiber Towel Super Absorbent Detailing Towel for Car, Windows",17.99,Andhoom,amazon,https://www.amazon.sa/-/en/Microfiber-Cleaning-Absorbent-Detailing-Windows/dp/B0DKFHMXVX/ref=sr_1_12?dib=eyJ2IjoiMSJ9.dummBO0rloAhLj-u257R9Jd0hu0qf22xWKldcDANcocJdHdgaXFEHvwWLWXB_alyVIi7h9dnxqW4hnd3HcNyui1SWTzcmQnP1pzTJdORmILxhVc2OST1zciG9BQvkGKA_dpr-XuGW42HbsU0ae2a98MhMtmvwkwJ-2NNcATppowSXVcL41N5yjHVdcmmOoMnkDmstZvAmecMmkJdlWzSKs0qhX5U2zUZRZhn1B8Cj8dLlkl1-LfhU7x4kzhnI5kdAihzX9J9NaXxKlCmEPw4Q_fq_IiWDpsJ8Bd5EJC34zg.3FIzAD-FbUkKGssEcOZNgDJb9OXv2Q5a2Lfta_c2r4Q&dib_tag=se&keywords=microfiber+for+vehicle+cleaning&qid=1757877462&sr=8-12,units,4.0,4.4975
9/14/2025,Automotive,Automotive,C7-Microfiber for vehicle cleaning,Microfiber,"Microfiber Super Absorbent Car Wash Microfiber Towel, Coral Velvet Double Sided Microfiber Car Cleaning Drying Cloth (30 * 30cm) - Pack of 3",19.97,Sulfar,amazon,https://www.amazon.sa/-/en/Microfiber-Absorbent-Velvet-Double-Cleaning/dp/B087F3DBD5/ref=sr_1_13?dib=eyJ2IjoiMSJ9.dummBO0rloAhLj-u257R9Jd0hu0qf22xWKldcDANcocJdHdgaXFEHvwWLWXB_alyVIi7h9dnxqW4hnd3HcNyui1SWTzcmQnP1pzTJdORmILxhVc2OST1zciG9BQvkGKA_dpr-XuGW42HbsU0ae2a98MhMtmvwkwJ-2NNcATppowSXVcL41N5yjHVdcmmOoMnkDmstZvAmecMmkJdlWzSKs0qhX5U2zUZRZhn1B8Cj8dLlkl1-LfhU7x4kzhnI5kdAihzX9J9NaXxKlCmEPw4Q_fq_IiWDpsJ8Bd5EJC34zg.3FIzAD-FbUkKGssEcOZNgDJb9OXv2Q5a2Lfta_c2r4Q&dib_tag=se&keywords=microfiber+for+vehicle+cleaning&qid=1757877462&sr=8-13,units,3.0,6.656666666666666
9/14/2025,Automotive,Automotive,C7-Microfiber for vehicle cleaning,Microfiber,"ECVV 3 Pieces Microfiber Car Drying Towel for Car Cleaning and Detailing, Double Sided, Extra Thick Plush Towel Lint Super Absorbent Detailing, Windows/Screen/Kitchen, Assorted Color",10.73,ECVV,amazon,https://www.amazon.sa/-/en/ECVV-Microfiber-Cleaning-Detailing-Absorbent/dp/B0BVR3Z7X7/ref=sr_1_14?dib=eyJ2IjoiMSJ9.dummBO0rloAhLj-u257R9Jd0hu0qf22xWKldcDANcocJdHdgaXFEHvwWLWXB_alyVIi7h9dnxqW4hnd3HcNyui1SWTzcmQnP1pzTJdORmILxhVc2OST1zciG9BQvkGKA_dpr-XuGW42HbsU0ae2a98MhMtmvwkwJ-2NNcATppowSXVcL41N5yjHVdcmmOoMnkDmstZvAmecMmkJdlWzSKs0qhX5U2zUZRZhn1B8Cj8dLlkl1-LfhU7x4kzhnI5kdAihzX9J9NaXxKlCmEPw4Q_fq_IiWDpsJ8Bd5EJC34zg.3FIzAD-FbUkKGssEcOZNgDJb9OXv2Q5a2Lfta_c2r4Q&dib_tag=se&keywords=microfiber+for+vehicle+cleaning&qid=1757877462&sr=8-14,units,3.0,3.5766666666666667
9/14/2025,Automotive,Automotive,C7-Microfiber for vehicle cleaning,Microfiber,"SKY-TOUCH 3pcs Microfiber Car Drying Towel for Car Cleaning and Detailing, Extra Thick Plush Lint Super Absorbent Detailing Towel,Windows,Screen and Kitchen",10.8,SKY-TOUCH,amazon,https://www.amazon.sa/-/en/SKY-TOUCH-Microfiber-Cleaning-Detailing-Absorbent/dp/B0DKF7F996/ref=sr_1_15?dib=eyJ2IjoiMSJ9.dummBO0rloAhLj-u257R9Jd0hu0qf22xWKldcDANcocJdHdgaXFEHvwWLWXB_alyVIi7h9dnxqW4hnd3HcNyui1SWTzcmQnP1pzTJdORmILxhVc2OST1zciG9BQvkGKA_dpr-XuGW42HbsU0ae2a98MhMtmvwkwJ-2NNcATppowSXVcL41N5yjHVdcmmOoMnkDmstZvAmecMmkJdlWzSKs0qhX5U2zUZRZhn1B8Cj8dLlkl1-LfhU7x4kzhnI5kdAihzX9J9NaXxKlCmEPw4Q_fq_IiWDpsJ8Bd5EJC34zg.3FIzAD-FbUkKGssEcOZNgDJb9OXv2Q5a2Lfta_c2r4Q&dib_tag=se&keywords=microfiber+for+vehicle+cleaning&qid=1757877462&sr=8-15,units,3.0,3.6
9/14/2025,Automotive,Automotive,C7-Microfiber for vehicle cleaning,Microfiber,"4PCS Microfiber Cleaning Cloth for Kitchen,Towel Cloth for Car Cleaning and Detailing Kitchen",19.98,Oasisgalore,amazon,https://www.amazon.sa/-/en/Microfiber-Cleaning-Cloth-Kitchen-Detailing/dp/B0DQSS37H9/ref=sr_1_17?dib=eyJ2IjoiMSJ9.dummBO0rloAhLj-u257R9Jd0hu0qf22xWKldcDANcocJdHdgaXFEHvwWLWXB_alyVIi7h9dnxqW4hnd3HcNyui1SWTzcmQnP1pzTJdORmILxhVc2OST1zciG9BQvkGKA_dpr-XuGW42HbsU0ae2a98MhMtmvwkwJ-2NNcATppowSXVcL41N5yjHVdcmmOoMnkDmstZvAmecMmkJdlWzSKs0qhX5U2zUZRZhn1B8Cj8dLlkl1-LfhU7x4kzhnI5kdAihzX9J9NaXxKlCmEPw4Q_fq_IiWDpsJ8Bd5EJC34zg.3FIzAD-FbUkKGssEcOZNgDJb9OXv2Q5a2Lfta_c2r4Q&dib_tag=se&keywords=microfiber+for+vehicle+cleaning&qid=1757877462&sr=8-17,units,4.0,4.995
